step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
10,0.21311938762664795,0.5,0.0,0.0,-1.6042897701263428,-0.00040737309609539807,-1.1452586650848389,0.0,-0.3749813437461853,0.0,1.1216780949159164e-13,-5.982511708246818e-11,0.0,-1.177071213722229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-4.0729274120021586e-11,-2.318964464897988e-11,2.239623764221932e-11,1.2092815464270767e-11,4.072926718112768e-11,0.0,2.318963944480945e-11,-0.14510191977024078,0.10873596370220184,0.06870816648006439,0.10198609530925751,0.042813558131456375,-1.0232683420181274,-1.1965023279190063,0.0,0.0,0.24779506027698517,0.03716357797384262,0.1416025459766388,-0.38121333718299866,-0.13160954415798187,0.9045171737670898,0.0037259384989738464,0.19497714936733246,0.033718373626470566,0.028692830353975296,-0.009463774971663952,-0.03462337329983711,0.15992167592048645,0.04211045429110527,-0.34610462188720703,-0.18707069754600525,0.991108238697052,-71.27262878417969,0.9723699688911438,-0.23344527184963226,0.4072926640510559,-0.22396238148212433,0.23189641535282135,0.2439962476491928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.08049061894416809,0.5,0.0,0.0,-3.2482311725616455,-0.00045732996659353375,-0.45630186796188354,0.0,-0.3750261962413788,0.0,6.213883140676613e-12,-5.982511708246818e-11,0.0,-1.029789924621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.896574729544966e-11,-2.2547647776649526e-11,1.6119727080932122e-11,7.623852937843623e-12,3.896574382600271e-11,0.0,2.2547644307202575e-11,0.12212498486042023,0.6793966293334961,-0.14084137976169586,0.14995244145393372,0.023812714964151382,-1.0200250148773193,-1.1965023279190063,0.0,0.0,0.30032530426979065,0.0516788586974144,0.13963960111141205,-0.3698998987674713,-0.15484826266765594,0.8360282778739929,0.0028635533526539803,0.2706410586833954,0.040100228041410446,0.08747068792581558,-0.11259164661169052,-0.09367307275533676,-0.3323000371456146,0.0499260239303112,-0.44995802640914917,-0.1689245104789734,-5.618630886077881,-72.66202545166016,0.9238795638084412,-0.3826833963394165,0.3896574378013611,-0.16119727492332458,0.2254764437675476,0.2886858582496643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.011368237435817719,0.5,0.0,0.0,-3.254788637161255,-0.09013693779706955,-0.11170241981744766,0.0,-0.37809017300605774,0.0,2.2309766881112303e-11,-5.982511708246818e-11,0.0,-0.9273700714111328,0.0,-4.562620162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001084230374544859,0.0,35.048702239990234,0.15000000596046448,-3.5928340164081973e-11,-2.281309863239045e-11,1.0516268411642216e-11,3.855602469238217e-12,3.592833322518807e-11,33.0840950012207,2.2813096897666973e-11,0.17708836495876312,1.273392677307129,0.009805873036384583,0.15423601865768433,-0.02254532091319561,-1.0090478658676147,-1.1965023279190063,0.0,0.0,0.3356550931930542,0.0540221706032753,0.16132164001464844,-0.413311243057251,-0.17727433145046234,0.7480328679084778,0.0038901446387171745,0.03426521643996239,0.004182279109954834,0.1225578784942627,-0.19435293972492218,-0.19337058067321777,-0.3254936635494232,0.04931047186255455,-0.5128380656242371,-0.14475512504577637,-3.2595560550689697,-70.29549407958984,0.8526402115821838,-0.5224984884262085,0.35928332805633545,-0.10516268014907837,0.22813096642494202,0.32636839151382446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.12678711116313934,0.5,0.0,0.0,-3.2978129386901855,-0.0010769140208140016,-0.05779259279370308,0.0,-0.37618741393089294,0.0,2.7858791662449534e-11,-5.982511708246818e-11,0.0,-0.8391704559326172,0.0,-4.562620162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010361089371144772,0.0,34.815887451171875,0.15000000596046448,-3.2202532307401555e-11,-2.281885097543679e-11,8.886203405056303e-12,3.855130190771883e-12,3.22025288379546e-11,32.845062255859375,2.2818847505989837e-11,0.007755830883979797,0.35719889402389526,-0.02501775324344635,0.14044027030467987,-0.015162050724029541,-1.0175522565841675,-1.1965023279190063,0.0,0.0,0.341318279504776,0.048307694494724274,0.18226908147335052,-0.4337656795978546,-0.19454997777938843,0.6841192841529846,-0.0054328180849552155,0.016142208129167557,-0.008603143505752087,-0.01152662094682455,-0.14830592274665833,-0.028730768710374832,-0.33813557028770447,0.017854172736406326,-0.5156165957450867,-0.13136214017868042,-5.663508892059326,-70.30462646484375,0.760405957698822,-0.649448037147522,0.3220252990722656,-0.08886203169822693,0.22818848490715027,0.3263731002807617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.30749455094337463,0.5,0.0,0.0,-3.2894723415374756,-0.0003507236251607537,-0.11688675731420517,0.0,-0.37597471475601196,0.0,1.6944272374086466e-11,-5.982511708246818e-11,0.0,-0.7479379177093506,0.0,-4.562620162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056736352853477,0.0,34.40550994873047,0.15000000596046448,-2.7430870075395575e-11,-2.2809970925963263e-11,7.58018821322981e-12,3.855350500653332e-12,2.7430864871225147e-11,32.48516845703125,2.2809965721792835e-11,-0.06299509108066559,-0.46141666173934937,0.041838765144348145,0.13532450795173645,0.04890298470854759,-0.9938971400260925,-1.1965023279190063,0.0,0.0,0.32790812849998474,0.0628044456243515,0.17902809381484985,-0.45339226722717285,-0.19477729499340057,0.5976094603538513,0.002299610525369644,-0.04334338754415512,-0.022401446476578712,-0.016592955216765404,-0.0964912697672844,0.10808976739645004,-0.32097524404525757,0.0022984265815466642,-0.5267049670219421,-0.09258121252059937,-8.281672477722168,-68.10638427734375,0.649448037147522,-0.760405957698822,0.2743086516857147,-0.07580189406871796,0.22809967398643494,0.32637089490890503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.5190845727920532,0.5,0.0,0.0,-3.2803854942321777,-0.00020122590649407357,-0.07995752990245819,0.0,-0.375859797000885,0.0,-4.40338650958827e-12,-5.982511708246818e-11,0.0,-0.6609649062156677,0.0,-4.562620162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013172660022974014,0.0,33.62111282348633,0.15000000596046448,-2.1481294174008347e-11,-2.2788064837908628e-11,6.691899638588961e-12,3.855254657181284e-12,2.1481290704561395e-11,31.807636260986328,2.2788061368461676e-11,0.004460692405700684,-1.183563232421875,0.17795135080814362,0.1422692984342575,-0.009985744953155518,-0.948058009147644,-1.1965023279190063,0.0,0.0,0.3347375988960266,0.05458120256662369,0.1549472063779831,-0.4683244526386261,-0.17457345128059387,0.5121628046035767,-0.007870249450206757,-0.042958226054906845,-0.06554249674081802,-0.11237674206495285,-0.08026134222745895,0.138710156083107,-0.3483271598815918,0.02683737874031067,-0.537115216255188,-0.044140204787254333,-9.79791259765625,-65.72010803222656,0.5224986672401428,-0.8526400923728943,0.21481290459632874,-0.0669189989566803,0.22788061201572418,0.32637184858322144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.876319408416748,0.5,0.0,0.0,-3.2067790031433105,-3.800983904511668e-05,-0.006319008301943541,0.0,-0.37425005435943604,0.0,-2.1890596973994647e-11,-5.982511708246818e-11,0.0,-0.5540755391120911,0.0,-4.562620162963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019367394968867302,0.0,31.90545082092285,0.15000000596046448,-1.5346699605567338e-11,-2.274784353939463e-11,6.241243633020588e-12,3.853762361311075e-12,1.534669440139691e-11,30.289384841918945,2.2747838335224202e-11,0.026235118508338928,-1.69406259059906,-0.06306508183479309,0.10258446633815765,0.011444400995969772,-0.9536586999893188,-1.1965023279190063,0.0,0.0,0.3400155007839203,0.04254496842622757,0.13091370463371277,-0.4566410481929779,-0.12526637315750122,0.44812020659446716,0.0008663563057780266,-0.014083054848015308,-0.08520650863647461,-0.20531459152698517,0.05809902027249336,0.2069399356842041,-0.4023788571357727,-0.02756418101489544,-0.3956155776977539,-0.04372705519199371,-10.43582820892334,-65.26740264892578,0.38268351554870605,-0.9238795042037964,0.15346693992614746,-0.06241244077682495,0.22747839987277985,0.32638677954673767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.9428185224533081,0.5,0.0,0.0,-3.2119836807250977,-0.0002904350112657994,-0.11623630672693253,0.0,-0.3735276460647583,0.0,-3.677206455998672e-11,-5.982511708246818e-11,0.0,-0.43924692273139954,0.0,-4.562620162963867,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.022615721449255943,0.0,27.338796615600586,0.15000000596046448,-9.87093132925887e-12,-2.270261756365244e-11,6.124344521102332e-12,3.852954413852139e-12,9.870925257726704e-12,26.058202743530273,2.2702614094205487e-11,-0.16536183655261993,-2.0724806785583496,0.09401999413967133,0.07884368300437927,0.03522086516022682,-1.021735668182373,-1.1965023279190063,0.0,0.0,0.3231472671031952,0.033153705298900604,0.0927860364317894,-0.42531177401542664,-0.08352355659008026,0.3664967715740204,0.003846466541290283,0.01161507423967123,-0.025670543313026428,-0.2423742264509201,0.11955566704273224,0.21082039177417755,-0.40178027749061584,0.028879303485155106,-0.34024471044540405,0.005246609449386597,-12.831427574157715,-62.842681884765625,0.23344537615776062,-0.972369909286499,0.09870925545692444,-0.0612434446811676,0.22702614963054657,0.32639485597610474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.9174995422363281,0.5,0.0,0.0,-3.2202866077423096,-0.000585017551202327,-0.25007545948028564,0.0,-0.37281081080436707,0.0,-4.512023740743665e-11,-5.982511708246818e-11,0.0,-0.3327527642250061,0.0,-4.562620162963867,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.0215196181088686,0.0,13.147187232971191,0.15000000596046448,-5.03103461668708e-12,-2.2657684756177687e-11,6.242567227032758e-12,3.8525983618586945e-12,5.031028111474045e-12,12.581950187683105,2.265768302145421e-11,-0.19725902378559113,-1.6626818180084229,-0.12266325950622559,0.010941218584775925,0.018939632922410965,-1.0237290859222412,-1.1965023279190063,0.0,0.0,0.31900179386138916,0.030420469120144844,0.04596344381570816,-0.39644941687583923,-0.03433438390493393,0.2807796895503998,0.0051270583644509315,-0.013569998554885387,-0.002209556056186557,-0.2226448506116867,0.14737436175346375,0.20570750534534454,-0.42861780524253845,0.020560551434755325,-0.29100000858306885,0.04153752326965332,-17.18520736694336,-60.383331298828125,0.07845927774906158,-0.9969173073768616,0.05031028017401695,-0.06242567300796509,0.2265768200159073,0.32639843225479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.9456850290298462,0.5,0.0,0.0,-3.3103010654449463,-0.0008770888671278954,-0.19096152484416962,0.0,-0.3707170784473419,0.0,-4.6771867628914165e-11,-5.982511708246818e-11,0.0,-0.24433210492134094,0.0,-4.562620162963867,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.01959320530295372,0.0,-13.14716625213623,0.15000000596046448,-1.4683802134277113e-12,-2.26106026263162e-11,6.356996526402092e-12,3.851446071789777e-12,1.4683735997944591e-12,-8.176119804382324,-4.218315280413165e-11,0.03942285478115082,-1.7976090908050537,-0.07649679481983185,-0.029718827456235886,-0.03346644714474678,-0.9571957588195801,-1.1965023279190063,0.0,0.0,0.3186942934989929,0.023083826526999474,0.005882252007722855,-0.339834988117218,0.023925038054585457,0.19827349483966827,0.007178889587521553,0.04011722281575203,-0.04595012217760086,-0.22676967084407806,0.3198889195919037,0.25948861241340637,-0.41495877504348755,0.054140400141477585,-0.15380199253559113,0.05056348443031311,-18.694631576538086,-56.28468704223633,-0.07845897972583771,-0.9969173073768616,0.014683736488223076,-0.06356996297836304,-0.42183151841163635,-0.03851446509361267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.915835976600647,0.5,0.0,0.0,-3.546344041824341,-0.0012254826724529266,-2.0479910373687744,0.0,-0.36879783868789673,0.0,-4.624963606536525e-11,-5.982511708246818e-11,0.0,-0.16651757061481476,0.0,-4.562620162963867,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.014117419719696045,0.0,-27.338790893554688,0.15000000596046448,-8.88824468669655e-14,-2.2567147803242982e-11,6.150482467076612e-12,3.8506611094168974e-12,8.887594843019417e-14,-16.877716064453125,-4.222660762720487e-11,0.19562675058841705,-1.7342822551727295,-0.06580886244773865,-0.0444914773106575,-0.0008270032703876495,-0.9925126433372498,-1.1965023279190063,0.0,0.0,0.334998220205307,0.008396225050091743,-0.03839937224984169,-0.26708105206489563,0.07797325402498245,0.12401529401540756,-0.0011628242209553719,0.024998296052217484,-0.08995286375284195,-0.21807479858398438,0.441606730222702,0.24250805377960205,-0.3796301484107971,0.0004667103348765522,0.05366678535938263,0.05110912024974823,-19.24156379699707,-41.985843658447266,-0.23344531655311584,-0.972369909286499,0.0008887595031410456,-0.061504825949668884,-0.42226606607437134,-0.03850661218166351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
