step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
0,0.9844385981559753,0.5,0.0,0.0,-6.399999618530273,-0.019796907901763916,-0.39365100860595703,0.0,0.0,0.0,1.0964452002576452e-12,-3.520622595537537e-12,19.669261932373047,-0.04127838835120201,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-1.1994526032121922e-11,2.0304326796283245e-12,3.6575131812099926e-11,3.674095402916855e-11,1.1994519093228018e-11,0.0,-2.0304352817135385e-12,0.017715677618980408,0.18707852065563202,0.0207689106464386,0.0405716709792614,-0.0050992295145988464,-0.9926870465278625,-0.07041245698928833,0.0,0.0,-0.00141867995262146,0.0077014584094285965,-0.00822810921818018,0.05844879895448685,-0.03446536511182785,0.05088668316602707,-0.09501481056213379,-0.021455228328704834,0.03150377795100212,-0.018906880170106888,0.34113019704818726,-0.3569546341896057,0.2731226086616516,-0.4331301748752594,1.6596348285675049,-1.0464733839035034,5.514599323272705,-2.25938081741333,0.23344536125659943,0.972369909286499,0.11994519084692001,-0.3657512962818146,-0.020304355770349503,-0.0024851560592651367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.9920199513435364,0.5,0.0,0.0,-6.399999618530273,-4.071793955517933e-05,-0.0215524360537529,0.0,0.0,0.0,2.0266258289602934e-12,-3.520622595537537e-12,19.66611671447754,-0.19769367575645447,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-2.2030948246265503e-11,1.265152566043426e-11,3.735227752099668e-11,3.796160955027439e-11,2.203094477681855e-11,0.0,-1.2651528262519474e-11,0.17021657526493073,0.14414240419864655,-0.18419350683689117,0.006527334451675415,0.013838548213243484,-0.9926592707633972,-0.07041245698928833,0.0,0.0,0.009765272960066795,-0.006036045029759407,-0.00928125437349081,0.12888118624687195,-0.13184510171413422,0.12483725696802139,-0.1891789734363556,0.03946172073483467,0.030603302642703056,0.01950852945446968,0.3919992446899414,-0.4164258539676666,0.4092467725276947,-0.4698779284954071,1.842149257659912,-1.1613799333572388,4.135119915008545,-1.8057671785354614,0.3826834261417389,0.9238795638084412,0.22030943632125854,-0.3735227584838867,-0.12651528418064117,-0.014691680669784546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.9978405237197876,0.5,0.0,0.0,-4.800110340118408,-0.00044037323095835745,-0.03515886515378952,0.0,0.0,0.0,-1.7652103737053615e-12,-3.520622595537537e-12,19.998046875,-0.3063920736312866,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.1153680329909506e-11,1.838607911752721e-11,3.886724275758979e-11,3.8091491766367724e-11,3.11536733910156e-11,0.0,-1.8386082586974162e-11,-0.15466363728046417,-0.3289359211921692,0.05229617655277252,0.02234453335404396,0.01765907183289528,-0.9896371364593506,-0.07041245698928833,0.0,0.0,0.01618047244846821,0.007851134985685349,0.0021120822057127953,0.20678678154945374,-0.20389942824840546,0.20187559723854065,-0.15540727972984314,0.05990976095199585,0.01007892470806837,-0.0002282887726323679,0.3692954182624817,-0.3821602761745453,0.3833695948123932,0.17432473599910736,1.6839497089385986,-0.8176478147506714,4.723475933074951,-0.06607048958539963,0.5224985480308533,0.8526401519775391,0.3115367293357849,-0.388672411441803,-0.18386082351207733,-0.015990525484085083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.9874282479286194,0.5,0.0,0.0,-3.460371494293213,-3.439348438405432e-05,-0.0049897716380655766,0.0,0.0,0.0,-7.165040696172076e-12,-3.520622595537537e-12,19.769752502441406,-0.4076803922653198,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.949250648727087e-11,2.165749871108069e-11,4.0997667066777765e-11,3.717279956072517e-11,3.949249954837697e-11,0.0,-2.1657502180527644e-11,-0.11985072493553162,-0.3379020094871521,0.08153782784938812,0.03075413778424263,-0.046937473118305206,-1.0279285907745361,-0.07041245698928833,0.0,0.0,0.0452694445848465,-0.004070830997079611,-0.011864719912409782,0.2964930236339569,-0.2808043956756592,0.2859027087688446,-0.05994568020105362,0.13388989865779877,-0.049579378217458725,-0.05401580408215523,0.42633673548698425,-0.38282909989356995,0.43307313323020935,0.49838098883628845,2.2040598392486572,-0.525879979133606,4.711577415466309,0.3123374581336975,0.649448037147522,0.760405957698822,0.39492499828338623,-0.40997666120529175,-0.216575026512146,-0.006803601980209351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.2607033848762512,0.5,0.0,0.0,-5.233518123626709,-0.008747716434299946,-0.00825194176286459,0.0,0.0,0.0,-3.008439330987045e-11,-3.520622595537537e-12,8.487110137939453,-0.5266623497009277,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-4.542390075190639e-11,2.1949393691489405e-11,4.299044453759393e-11,3.50487798506105e-11,4.5423897282459436e-11,0.0,-2.194939542621288e-11,-0.03468726575374603,-2.2450695037841797,-0.08107940107584,-0.060179051011800766,0.02892244979739189,-1.0259485244750977,-0.07041245698928833,0.0,0.0,0.05220562964677811,-0.01252629142254591,-0.04178705811500549,0.3744018077850342,-0.2983977198600769,0.36991122364997864,0.040791966021060944,0.10946185886859894,-0.08871427178382874,-0.1973143219947815,0.4245028495788574,0.10838893800973892,0.3821638226509094,0.47403475642204285,2.3322038650512695,-0.08152168989181519,5.359435558319092,0.7500575184822083,0.760405957698822,0.649448037147522,0.45423898100852966,-0.4299044609069824,-0.21949395537376404,0.014436572790145874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.08119037002325058,0.5,0.0,0.0,-4.800147533416748,-0.0003931559040211141,-0.015620476566255093,0.0,0.0,0.0,-6.999673757279723e-11,-3.520622595537537e-12,0.877439022064209,-0.6131390333175659,0.0,0.0,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-4.873603604016452e-11,2.2590722695281507e-11,4.425304914179584e-11,3.266699757920044e-11,4.8736025631823665e-11,0.0,-2.2590724430004983e-11,0.19313575327396393,-2.817368745803833,0.19294078648090363,-0.08111077547073364,-0.030826378613710403,-0.9638818502426147,-0.07041245698928833,0.0,0.0,0.08217089623212814,-0.019326286390423775,-0.10044479370117188,0.4612424373626709,-0.2280828207731247,0.44989755749702454,0.012611569836735725,0.14124873280525208,-0.09685953706502914,-0.24882872402668,0.44244271516799927,0.4098914563655853,0.3942781090736389,-0.18146561086177826,3.131653308868408,0.4019524157047272,5.3878326416015625,-0.07962601631879807,0.8526401519775391,0.522498607635498,0.48736029863357544,-0.4425305128097534,-0.22590725123882294,0.03825443983078003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.09054283797740936,0.5,0.0,0.0,-4.80027961730957,-0.0009926274651661515,-0.009492756798863411,0.0,0.0,0.0,-8.20549600488718e-11,-3.520622595537537e-12,0.4382462203502655,-0.7408494353294373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.17200587912825e-11,2.4137549597957886e-11,4.550133186898009e-11,3.02920813433083e-11,5.1720055321835545e-11,0.0,-2.4137553067404838e-11,0.16106779873371124,-2.831101655960083,-0.18542562425136566,-0.12727203965187073,0.03472764417529106,-0.9544892311096191,-0.07041245698928833,0.0,0.0,0.11351846903562546,-0.05042576044797897,-0.14359688758850098,0.538358211517334,-0.14090228080749512,0.5217409133911133,-0.06296390295028687,0.13064555823802948,-0.11277561634778976,-0.22565987706184387,0.384909063577652,0.42204269766807556,0.443028062582016,-0.32638609409332275,3.2113986015319824,0.706879734992981,6.301018238067627,-0.20622700452804565,0.9238795638084412,0.3826834261417389,0.5172005295753479,-0.45501330494880676,-0.24137552082538605,0.06200355291366577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.105382040143013,0.5,0.0,0.0,-6.0997700691223145,-3.912403917638585e-05,-0.014211480505764484,0.0,0.0,0.0,-8.001622975317702e-11,-3.520622595537537e-12,0.5411410927772522,-0.937129557132721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.446928671992701e-11,2.6739149089349823e-11,4.677244355710819e-11,2.8136661403554974e-11,5.446928325048006e-11,0.0,-2.6739152558796775e-11,-0.027622565627098083,-2.7317726612091064,0.1906261295080185,-0.2193170189857483,0.04357164725661278,-0.9950694441795349,-0.07041245698928833,0.0,0.0,0.15384367108345032,-0.06089358776807785,-0.20028609037399292,0.6033221483230591,-0.07336600124835968,0.6000218391418457,-0.15524005889892578,0.21304039657115936,-0.09141463041305542,-0.24766090512275696,0.3582819104194641,0.36919984221458435,0.43943944573402405,-0.48242250084877014,3.364957094192505,1.166198492050171,7.244941234588623,-0.7499215006828308,0.972369909286499,0.2334454208612442,0.5446928143501282,-0.46772441267967224,-0.26739153265953064,0.08355778455734253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.08929610252380371,0.5,0.0,0.0,-4.800100326538086,-0.0002999608695972711,-0.018067777156829834,0.0,0.0,0.0,-7.96079313580833e-11,-3.520622595537537e-12,0.5094988346099854,-1.16639244556427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.662835131370336e-11,2.732243424563574e-11,4.7914113648905854e-11,2.4833170242377633e-11,5.662834437480946e-11,0.0,-2.732243944980617e-11,-0.05018748342990875,-2.6930947303771973,0.013041973114013672,-0.2791769504547119,-0.045392587780952454,-0.9835217595100403,-0.07041245698928833,0.0,0.0,0.17793519794940948,-0.08072394132614136,-0.24300996959209442,0.7005914449691772,0.010390346869826317,0.6828411817550659,-0.20608718693256378,0.25060033798217773,-0.044078122824430466,-0.2250944823026657,0.41941720247268677,0.43207597732543945,0.39530840516090393,-0.1204824224114418,3.4454660415649414,1.6976563930511475,8.380570411682129,-0.2722241282463074,0.9969173073768616,0.07845908403396606,0.5662834644317627,-0.47914114594459534,-0.2732243835926056,0.11659270524978638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.11765433102846146,0.5,0.0,0.0,-6.399999618530273,-3.842050500679761e-05,-0.01874512806534767,0.0,0.0,0.0,-7.940664098482486e-11,-3.520622595537537e-12,0.5961503982543945,-1.5094146728515625,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-5.852261036887185e-11,2.9715424565424087e-11,4.8975011546215086e-11,2.2225138396336774e-11,5.852260342997795e-11,0.0,-2.971542803487104e-11,0.09272454679012299,-2.410078287124634,0.0006680786609649658,-0.3029946982860565,0.008914802223443985,-0.9674726128578186,-0.07041245698928833,0.0,0.0,0.22267970442771912,-0.09823623299598694,-0.2989068627357483,0.7641468048095703,0.08501735329627991,0.7593277096748352,-0.30141183733940125,0.2670532763004303,-0.08451386541128159,-0.2637958228588104,0.35293078422546387,0.4140795171260834,0.4377690851688385,-0.49982643127441406,3.58976149559021,2.0375871658325195,9.177923202514648,-1.3221608400344849,0.9969173073768616,-0.07845905423164368,0.5852260589599609,-0.4897501468658447,-0.2971542775630951,0.14267301559448242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
