step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
10,0.016827736049890518,0.5,0.0,0.0,-3.219146251678467,-0.0015679948264732957,-0.0016601785318925977,0.0,-0.6981313228607178,0.0,5.550829934586332e-11,-5.00000006675716e-11,0.03467131406068802,-3.993292808532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.4112684899056944e-11,-7.978401793395928e-12,3.565199871435887e-11,1.3976524798620105e-11,3.411268142960999e-11,0.0,7.978397456587238e-12,-0.1022421345114708,1.734898567199707,-0.1390966922044754,0.11273318529129028,-0.042675960808992386,-1.0232292413711548,-1.0,0.0,0.0,0.24783338606357574,0.04068360477685928,0.14249174296855927,0.0702858567237854,-0.8728588223457336,-0.016025079414248466,1.0127300024032593,0.22220884263515472,0.03599182516336441,0.18655143678188324,-0.21644239127635956,-0.29124972224235535,0.04350210353732109,0.5198147296905518,-0.062499288469552994,-0.9888889789581299,-7.532357692718506,8.408924102783203,0.9723699688911438,-0.23344527184963226,0.34112679958343506,-0.35651999711990356,0.07978398352861404,0.225159153342247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.03398247808218002,0.5,0.0,0.0,-3.21205472946167,-0.001219241414219141,-0.000535481667611748,0.0,-0.6981318593025208,0.0,4.7412063858276454e-11,-5.00000006675716e-11,0.09927445650100708,-3.834883213043213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-3.354201985605876e-11,-1.0244193514308275e-11,3.088348674018526e-11,8.860182552916651e-12,3.3542012917164854e-11,0.0,1.0244190912223061e-11,0.10970734059810638,1.4573304653167725,-0.013939529657363892,0.17295639216899872,0.03152833506464958,-0.9438856244087219,-1.0,0.0,0.0,0.30167093873023987,0.057267673313617706,0.16939324140548706,0.01926342584192753,-0.9252785444259644,-0.01587076485157013,1.1157785654067993,0.21497300267219543,0.004979652352631092,0.14069946110248566,-0.23916248977184296,-0.20485809445381165,-0.011023036204278469,0.5260918736457825,-0.09756022691726685,-1.0218032598495483,-7.330726623535156,8.511785507202148,0.9238795638084412,-0.3826833963394165,0.3354201316833496,-0.30883485078811646,0.10244190692901611,0.2763225734233856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.015105503611266613,0.5,0.0,0.0,-3.216318130493164,-0.5783155560493469,-0.0010031095007434487,0.0,-0.6981258988380432,0.0,4.6122057562048013e-11,-5.00000006675716e-11,0.07230730354785919,-3.7097713947296143,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.225395441055298,0.0,35.048702239990234,0.15000000596046448,-3.25251145461003e-11,-1.22640057831358e-11,2.5708685180703128e-11,3.7674785166585956e-12,3.252510413775944e-11,30.46766471862793,1.2264004048412325e-11,-0.1419229805469513,1.9369900226593018,-0.15386731922626495,0.2208213359117508,-0.009182896465063095,-0.9636849164962769,-1.0,0.0,0.0,0.3373776972293854,0.06122017651796341,0.20560649037361145,-0.031561046838760376,-0.9674409031867981,-0.017027638852596283,1.1784968376159668,0.03128094598650932,0.03799109533429146,0.1917685568332672,-0.439854234457016,-0.01648685708642006,-0.019307702779769897,-0.18775050342082977,-0.16624173521995544,-1.0372934341430664,-7.025248050689697,8.466655731201172,0.8526402115821838,-0.5224984884262085,0.3252510726451874,-0.2570868730545044,0.12264003604650497,0.3272496163845062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.22279955446720123,0.5,0.0,0.0,-3.2112393379211426,-0.0026787668466567993,-0.00030046861502341926,0.0,-0.6981318593025208,0.0,3.59352200773877e-11,-5.00000006675716e-11,0.6884328126907349,-3.64542818069458,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002303418703377247,0.0,34.815887451171875,0.15000000596046448,-3.1701370695191855e-11,-1.285573730802625e-11,2.5356623051253635e-11,3.832599602265896e-12,3.17013672257449e-11,29.630037307739258,1.2855733838579297e-11,0.06988842785358429,0.19391514360904694,0.0631641298532486,0.19135665893554688,0.015512105077505112,-1.0067206621170044,-1.0,0.0,0.0,0.34063583612442017,0.07221313565969467,0.2318318635225296,-0.07913338392972946,-0.9888866543769836,-0.02893872745335102,1.1704789400100708,-0.013392862863838673,-0.0030875743832439184,0.004333031363785267,-0.08920441567897797,-0.06115415319800377,-0.02815627120435238,0.037136729806661606,-0.1441243588924408,-0.9921243190765381,-6.896690845489502,8.571491241455078,0.760405957698822,-0.649448037147522,0.317013680934906,-0.2535662353038788,0.12855733931064606,0.3265984058380127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.5764137506484985,0.5,0.0,0.0,-3.2765562534332275,-0.0008451819885522127,-0.004723978228867054,0.0,-0.6981313228607178,0.0,1.605428138519438e-12,-5.00000006675716e-11,7.64303731918335,-3.60990309715271,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03262956812977791,0.0,34.40550994873047,0.15000000596046448,-3.046858945698894e-11,-1.2808119148610686e-11,2.514686028853852e-11,3.8377166028391585e-12,3.0468585987541985e-11,29.372068405151367,1.2808116546525472e-11,0.0549996942281723,-0.5136948823928833,0.16030602157115936,0.18449944257736206,0.04334281012415886,-1.0229626893997192,-1.0,0.0,0.0,0.3485428988933563,0.057444170117378235,0.22334420680999756,-0.1051117405295372,-1.0068005323410034,-0.030655093491077423,1.194680094718933,-0.0302976556122303,-0.019922668114304543,-0.043142009526491165,-0.03424670174717903,0.034529563039541245,-0.0492735430598259,0.10542779415845871,-0.1604674756526947,-0.9227168560028076,-7.033334255218506,9.24129867553711,0.649448037147522,-0.760405957698822,0.3046858608722687,-0.25146859884262085,0.12808117270469666,0.326547235250473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.621601402759552,0.5,0.0,0.0,-3.2719273567199707,-0.0003697515930980444,-0.0016042467905208468,0.0,-0.6981318593025208,0.0,-1.3941945688211721e-11,-5.00000006675716e-11,13.628569602966309,-3.5568230152130127,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08819529414176941,0.0,33.62111282348633,0.15000000596046448,-2.8053037323672037e-11,-1.272640413191306e-11,2.4768213521819682e-11,3.844835040622829e-12,2.8053028650054657e-11,28.849273681640625,1.2726401529827847e-11,-0.046147421002388,-0.588817834854126,-0.19544635713100433,0.20275454223155975,-0.03335186839103699,-1.0209428071975708,-1.0,0.0,0.0,0.3337969183921814,0.054947756230831146,0.20301713049411774,-0.11776634305715561,-1.0034838914871216,-0.02890739031136036,1.2309561967849731,-0.01370808482170105,-0.03579167649149895,-0.1124488115310669,-0.1504545360803604,-0.03277143836021423,0.03314381465315819,0.21579061448574066,-0.2188165783882141,-0.936684250831604,-6.775700569152832,8.940549850463867,0.5224986672401428,-0.8526400923728943,0.28053030371665955,-0.24768215417861938,0.12726402282714844,0.3264760375022888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.14319108426570892,0.5,0.0,0.0,-3.2494897842407227,-0.0002150346990674734,-0.024642977863550186,0.0,-0.6981318593025208,0.0,-1.4315681886450937e-12,-5.00000006675716e-11,4.340989589691162,-3.448329210281372,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10521968454122543,0.0,31.90545082092285,0.15000000596046448,-2.4087135064299048e-11,-1.2701392888836427e-11,2.4142035592866762e-11,3.8507239931429016e-12,2.4087128125405144e-11,27.433040618896484,1.2701390286751213e-11,-0.02310425043106079,0.35968393087387085,-0.08660206943750381,0.17435304820537567,0.0027296915650367737,-0.9620904326438904,-1.0,0.0,0.0,0.3391686677932739,0.07192017883062363,0.2106178104877472,-0.18873441219329834,-1.025880217552185,-0.025015324354171753,1.2974778413772583,0.017613518983125687,0.045278698205947876,0.0158473439514637,-0.3815057873725891,-0.15893219411373138,0.030187929049134254,0.24321015179157257,-0.4029791057109833,-1.0608696937561035,-5.9416890144348145,7.629296779632568,0.38268351554870605,-0.9238795042037964,0.24087128043174744,-0.24142037332057953,0.1270139068365097,0.32641714811325073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.08914299309253693,0.5,0.0,0.0,-3.327010154724121,-2.311759817530401e-05,-0.22164368629455566,0.0,-0.6981318593025208,0.0,2.2920361789080523e-11,-5.00000006675716e-11,0.9321414828300476,-3.3546388149261475,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34828343987464905,0.0,27.338796615600586,0.15000000596046448,-1.966057178170999e-11,-1.2544540059500342e-11,2.363949140604671e-11,3.852507722557075e-12,1.9660564842816086e-11,23.698944091796875,1.2544537457415128e-11,-0.027776017785072327,0.5874494314193726,0.05157093703746796,0.2583266794681549,0.015727106481790543,-0.9484959840774536,-1.0,0.0,0.0,0.34429463744163513,0.07692337036132812,0.22217053174972534,-0.26603323221206665,-1.0845603942871094,-0.026473773643374443,1.3664798736572266,0.02844119630753994,0.024199916049838066,0.030277187004685402,-0.44247713685035706,-0.3360710144042969,0.045956458896398544,0.5082366466522217,-0.5548027157783508,-1.2248899936676025,-3.087258815765381,3.892099380493164,0.23344537615776062,-0.972369909286499,0.1966056525707245,-0.23639492690563202,0.1254453808069229,0.3263993263244629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.09129740297794342,0.5,0.0,0.0,-3.2484817504882812,-0.0010714295785874128,-0.6305052638053894,0.0,-0.3042876720428467,0.0,2.7587807038820245e-11,-5.00000006675716e-11,0.7020452618598938,-2.8754329681396484,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-1.8317986016924692e-11,-5.716479806877617e-12,2.1240988135051708e-11,4.098501919791442e-12,1.8317979078030788e-11,0.0,5.716476771111534e-12,0.17586921155452728,0.6145392656326294,0.13848479092121124,0.20671533048152924,0.03479010984301567,-1.0023993253707886,-1.0,0.0,0.0,0.35017120838165283,0.08122856914997101,0.2324613481760025,-0.3339434266090393,-1.1409742832183838,0.052706725895404816,1.2848498821258545,0.03773888573050499,0.018090153113007545,0.05385582521557808,-0.3940001428127289,-0.2291582077741623,0.3711894154548645,-0.5048972368240356,-0.4599645435810089,-1.3018128871917725,2.1177496910095215,-2.1031904220581055,0.07845927774906158,-0.9969173073768616,0.1831797957420349,-0.2124098837375641,0.057164765894412994,0.32393938302993774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.9907848238945007,0.5,0.0,0.0,-4.058899879455566,-0.0036315072793513536,-0.08187739551067352,0.0,0.0,0.0,-1.6615320230783936e-12,-5.00000006675716e-11,14.67190933227539,-2.4681851863861084,0.0,-1.22640061378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-1.5644740711251437e-11,-1.890832542622567e-12,1.8403167878489057e-11,4.026919856597866e-12,1.564473550708101e-11,0.0,-6.144078301684175e-11,-0.07939361780881882,-1.9636086225509644,0.17831192910671234,0.25756338238716125,0.0398462750017643,-0.9910339117050171,-1.0,0.0,0.0,0.3556970953941345,0.07639690488576889,0.2025640457868576,-0.3856094181537628,-1.0974853038787842,0.13919806480407715,1.1689914464950562,-0.014360419474542141,-0.08812756836414337,-0.15443260967731476,-0.31534382700920105,0.35071220993995667,0.3831491470336914,-0.4877777099609375,-0.6318889856338501,-0.6830193400382996,3.1896159648895264,-4.677365779876709,-0.07845897972583771,-0.9969173073768616,0.15644735097885132,-0.184031680226326,-0.6144078373908997,-0.04026919603347778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
