step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
10,0.32208502292633057,0.5,0.0,0.0,-3.218214511871338,-0.00027122138999402523,-1.1600700616836548,0.0,-0.375019907951355,0.0,-3.532694319366425e-12,-4.6755741639481485e-11,0.0,-0.9081145524978638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-6.81465370244716e-11,-4.873725728549161e-11,2.031084848919118e-11,1.221031088738389e-11,6.81465370244716e-11,0.0,4.8737250346597705e-11,-0.08425748348236084,0.20604057610034943,0.11033917963504791,0.09118270874023438,-0.0334663949906826,-0.9446985125541687,-0.9351148009300232,0.0,0.0,0.2579389810562134,0.0331733375787735,0.12478787451982498,-0.31431344151496887,-0.16959233582019806,0.7803629040718079,0.0009066341444849968,0.2104114592075348,0.01071635540574789,0.03483308106660843,0.07279672473669052,-0.05463891848921776,-0.3915456235408783,-0.0276554673910141,-0.3136289119720459,-0.18528077006340027,-1.4342851638793945,-71.01860809326172,0.9723699688911438,-0.23344527184963226,0.6814653277397156,-0.20310847461223602,0.4873725473880768,0.24282129108905792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.37561893463134766,0.5,0.0,0.0,-3.2112441062927246,-0.00015536212595179677,-0.18340501189231873,0.0,-0.3750110864639282,0.0,1.16191366424101e-12,-4.6755741639481485e-11,0.0,-1.073601484298706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000596046448,-7.070664193031817e-11,-4.7978867406817116e-11,1.768349182362794e-11,7.62611761934151e-12,7.070663499142427e-11,0.0,4.7978867406817116e-11,0.1418515294790268,0.05404503643512726,0.19303326308727264,0.13521528244018555,-0.047442477196455,-0.9855424761772156,-0.9351148009300232,0.0,0.0,0.29093658924102783,0.03556804358959198,0.1311621516942978,-0.3279408812522888,-0.18048100173473358,0.8698834180831909,0.0037482939660549164,0.2218223661184311,-0.017022227868437767,-0.016538454219698906,0.018715573474764824,0.005321580450981855,0.35287347435951233,0.035921063274145126,-0.35331326723098755,-0.16787347197532654,2.0737812519073486,-68.56257629394531,0.9238795638084412,-0.3826833963394165,0.7070663571357727,-0.17683491110801697,0.4797886610031128,0.28866320848464966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.047986723482608795,0.5,0.0,0.0,-3.2467246055603027,-0.0885642021894455,-1.036834955215454,0.0,-0.37612035870552063,0.0,1.5140669967772524e-11,-4.6755741639481485e-11,0.0,-0.9525673389434814,0.0,-9.571949005126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014153917320072651,0.0,35.048702239990234,0.15000000596046448,-6.849094208449813e-11,-4.785974741516874e-11,1.1975918520756856e-11,3.852720659863751e-12,6.849093514560423e-11,0.9592930674552917,4.785974047627484e-11,0.1427077203989029,1.7917983531951904,-0.18497860431671143,0.1242612898349762,-0.00392894446849823,-1.0356342792510986,-0.9351148009300232,0.0,0.0,0.3329941928386688,0.05100599676370621,0.14655321836471558,-0.34776541590690613,-0.19486066699028015,0.8004009127616882,-0.009832089766860008,0.04316503927111626,0.03886982426047325,0.1785420924425125,-0.15843403339385986,-0.22710470855236053,-0.2775617241859436,-0.019662071019411087,-0.4321438670158386,-0.1871355175971985,-7.675259113311768,-71.50079345703125,0.8526402115821838,-0.5224984884262085,0.6849093437194824,-0.11975918710231781,0.4785974323749542,0.326397180557251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.24340873956680298,0.5,0.0,0.0,-3.4317727088928223,-0.0027890028432011604,-0.012273251079022884,0.0,-0.37655866146087646,0.0,2.0770834704975094e-11,-4.6755741639481485e-11,0.0,-0.8685628771781921,0.0,-9.571949005126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038613242213614285,0.0,34.815887451171875,0.15000000596046448,-6.509168898327644e-11,-4.792932717379017e-11,1.002507365316374e-11,3.850700140695107e-12,6.509168204438254e-11,0.9400548338890076,4.7929320234896267e-11,0.027036353945732117,0.5126579999923706,-0.19764810800552368,0.13274602591991425,0.006796468049287796,-1.0175634622573853,-0.9351148009300232,0.0,0.0,0.3301846981048584,0.05786789953708649,0.16706860065460205,-0.36734458804130554,-0.22219200432300568,0.7070955634117126,-0.006939806044101715,0.039719294756650925,0.010644841007888317,0.07203588634729385,-0.14937786757946014,-0.09731526672840118,-0.3917536437511444,0.006826186086982489,-0.5228368043899536,-0.13803869485855103,-7.547752857208252,-70.4051513671875,0.760405957698822,-0.649448037147522,0.6509168148040771,-0.1002507358789444,0.47929322719573975,0.32641738653182983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.7161986231803894,0.5,0.0,0.0,-3.274634838104248,-0.000646947359200567,-0.09909802675247192,0.0,-0.3759123384952545,0.0,1.1824350526490335e-11,-4.6755741639481485e-11,0.0,-0.7698538899421692,0.0,-9.571949005126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002416170435026288,0.0,34.40550994873047,0.15000000596046448,-6.039422434378494e-11,-4.792764102257152e-11,8.316978182543178e-12,3.850763891782849e-12,6.039421046599713e-11,0.9292819499969482,4.792764102257152e-11,0.12013773620128632,-0.4421927332878113,-0.18975554406642914,0.17543625831604004,-0.016652777791023254,-0.9483199715614319,-0.9351148009300232,0.0,0.0,0.32700520753860474,0.05353496968746185,0.1735628992319107,-0.3872319459915161,-0.22760887444019318,0.6309635043144226,-0.007682368159294128,0.007303196471184492,0.024028480052947998,-0.006164181511849165,-0.10760090500116348,0.04180523753166199,-0.4106371998786926,0.0022182108368724585,-0.46044665575027466,-0.1214795708656311,-9.348784446716309,-67.82408142089844,0.649448037147522,-0.760405957698822,0.6039421558380127,-0.08316978812217712,0.4792763888835907,0.3264167606830597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.8852683305740356,0.5,0.0,0.0,-3.301673650741577,-0.0002410225715721026,-0.0918106734752655,0.0,-0.3759850263595581,0.0,-1.213379396958203e-11,-4.6755741639481485e-11,0.0,-0.6776190996170044,0.0,-9.571949005126953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007230639457702637,0.0,33.62111282348633,0.15000000596046448,-5.454139917482337e-11,-4.791489080502309e-11,7.036389266384946e-12,3.850995043686023e-12,5.4541392235929465e-11,0.910345733165741,4.791488386612919e-11,0.1386379450559616,-1.187085747718811,-0.14481303095817566,0.11670693755149841,-0.030832240357995033,-0.9546777606010437,-0.9351148009300232,0.0,0.0,0.33641403913497925,0.05181208997964859,0.14466683566570282,-0.4156601130962372,-0.20492444932460785,0.5588786602020264,0.005772817879915237,0.005679362919181585,-0.03941318020224571,-0.12931005656719208,-0.13080337643623352,0.1588944047689438,-0.3558860719203949,0.04044705256819725,-0.50471431016922,-0.06870335340499878,-9.408108711242676,-64.79541778564453,0.5224986672401428,-0.8526400923728943,0.5454139113426208,-0.07036389410495758,0.47914886474609375,0.32641446590423584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.9853326678276062,0.5,0.0,0.0,-3.204951524734497,-4.460922355065122e-05,-0.06801622360944748,0.0,-0.37439629435539246,0.0,-3.293098432832764e-11,-4.6755741639481485e-11,0.0,-0.5689461827278137,0.0,-9.571949005126953,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.011482439935207367,0.0,31.90545082092285,0.15000000596046448,-4.831956362805201e-11,-4.78841792606044e-11,6.238910429945399e-12,3.85034105293558e-12,4.8319556689158105e-11,0.8689150214195251,4.78841792606044e-11,-0.03463949263095856,-1.6573543548583984,-0.04130032658576965,0.10175709426403046,0.009262271225452423,-0.9688560366630554,-0.9351148009300232,0.0,0.0,0.34021759033203125,0.04189378768205643,0.1260848492383957,-0.4165903925895691,-0.1702868789434433,0.4816344678401947,0.006644774228334427,0.005044341087341309,-0.09720801562070847,-0.1347055733203888,0.017432063817977905,0.18897941708564758,-0.4087027609348297,0.0331483893096447,-0.36403393745422363,-0.07389497756958008,-11.906376838684082,-65.53057861328125,0.38268351554870605,-0.9238795042037964,0.48319557309150696,-0.062389105558395386,0.47884178161621094,0.32642099261283875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.9078047275543213,0.5,0.0,0.0,-3.254831552505493,-0.0003663289826363325,-0.14948764443397522,0.0,-0.37234577536582947,0.0,-4.861562541425002e-11,-4.6755741639481485e-11,0.0,-0.4481655955314636,0.0,-9.571949005126953,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.013742244802415371,0.0,27.338796615600586,0.15000000596046448,-4.308430348598513e-11,-4.7846969442044696e-11,5.838304666105909e-12,3.850445136344138e-12,4.3084293077644276e-11,0.7498791217803955,4.7846969442044696e-11,0.06745679676532745,-2.2000036239624023,0.1883486658334732,0.04122175648808479,-0.01117262989282608,-0.9664452075958252,-0.9351148009300232,0.0,0.0,0.33466291427612305,0.03258424997329712,0.07217060774564743,-0.37735825777053833,-0.11718982458114624,0.39701181650161743,0.01035691425204277,0.01290817279368639,-0.09112107753753662,-0.23853106796741486,0.15647804737091064,0.22745497524738312,-0.4196459949016571,0.03138367459177971,-0.2585480213165283,-0.05645039677619934,-15.747937202453613,-65.10661315917969,0.23344537615776062,-0.972369909286499,0.43084296584129333,-0.058383047580718994,0.47846969962120056,0.3264199495315552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.9512903094291687,0.5,0.0,0.0,-3.3049139976501465,-0.0009589274413883686,-0.2627387046813965,0.0,-0.3711489140987396,0.0,-5.8151199133771314e-11,-4.6755741639481485e-11,0.0,-0.33074256777763367,0.0,-9.571949005126953,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.00891351979225874,0.0,13.147187232971191,0.15000000596046448,-3.925971006624174e-11,-4.781315968149791e-11,5.608630313652663e-12,3.851766995632833e-12,3.9259706596794786e-11,0.36301910877227783,4.7813152742604004e-11,0.12050803005695343,-1.834429144859314,0.15402083098888397,-0.00047114118933677673,-0.048756588250398636,-0.9637773633003235,-0.9351148009300232,0.0,0.0,0.3228139579296112,0.006196284666657448,0.04588764160871506,-0.33196359872817993,-0.06682179868221283,0.32919949293136597,0.002409009262919426,0.02671109512448311,-0.06452704966068268,-0.1329137235879898,0.23167896270751953,0.2521705627441406,-0.3687119483947754,-0.02500808611512184,-0.17453835904598236,-0.04658159613609314,-20.744421005249023,-63.96561813354492,0.07845927774906158,-0.9969173073768616,0.3925970494747162,-0.05608630180358887,0.47813156247138977,0.32640671730041504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.9933253526687622,0.5,0.0,0.0,-3.2150585651397705,-0.000769362784922123,-0.14375199377536774,0.0,-0.3735034167766571,0.0,-5.711765088678433e-11,-4.6755741639481485e-11,0.0,-0.2323790192604065,0.0,-9.571949005126953,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,-0.005507993511855602,0.0,-13.14716625213623,0.15000000596046448,-3.639457832327331e-11,-4.778906090296964e-11,5.484357759599767e-12,3.853304827994286e-12,3.6394574853826356e-11,-12.46078872680664,-3.960706415617743e-11,-0.039771899580955505,-1.4550707340240479,0.104233518242836,0.02435826137661934,-0.04541727900505066,-0.9575545191764832,-0.9351148009300232,0.0,0.0,0.3272808790206909,-0.006536631379276514,-0.006533578038215637,-0.2798791825771332,-0.016405582427978516,0.23312221467494965,-0.0016625626012682915,-0.007037991192191839,-0.06134490296244621,-0.13362912833690643,0.2627270519733429,0.18259702622890472,-0.3833608627319336,0.005965698044747114,-0.16917340457439423,0.02705422043800354,-23.278120040893555,-61.14602279663086,-0.07845897972583771,-0.9969173073768616,0.36394575238227844,-0.05484357476234436,-0.3960706293582916,-0.0385330468416214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
